instance,resolution,debug_difficulty,node_count,exec_edge_count,hier_edge_count,step_count,longest_path,avg_out_degree,loop_count,avg_loop_length,backedge_fraction,max_loop_length,min_loop_length,edge_count,most_freq_node,most_freq_node_freq,loc_focus_ratio,loc_dominant_zone,loc_num_clusters,loc_avg_node_freq,repeated_view,max_view_depth,avg_view_depth,max_view_span,avg_view_span,scroll_behavior,num_deep_zooms_without_edit,back_and_forth_switch,zoom_out,patch_total,patch_success,flip_flop,repeat_failed_edit,abandonment,fail_to_success_patterns,fail_streak_max,fail_streak_avg,fail_streak_count,fail_type_not found,fail_type_no change,fail_type_multiple occurrences,fail_type_unknown,fail_type_invalid code
django__django-13925,unresolved,under1h,4,3,2,4,3,0.75,0,0.0,0.0,0,0,5,0:str_replace_editor: view,1,0.75,mixed,1,1.0,False,2,2.0,2,1.5,False,2,False,False,0,0,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-11880,resolved,under15min,4,4,1,5,3,1.0,1,1.0,0.25,1,1,5,3:submit,2,0.4,early,1,1.0,False,2,2.0,1,1.0,False,0,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
sphinx-doc__sphinx-8459,unsubmitted,under15min,7,7,2,8,6,1.0,1,7.0,0.14285714285714285,7,7,9,0:think,2,0.75,middle,1,1.0,False,2,1.67,2,2.0,False,2,False,False,0,0,False,False,False,N/A,0,0.0,0,0,0,0,0,0
scikit-learn__scikit-learn-14141,resolved,under15min,12,13,3,14,9,1.0833333333333333,2,3.0,0.15384615384615385,4,2,16,6:python,2,0.29,early,2,1.0,False,3,3.0,2,1.33,False,0,False,False,3,3,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-15382,resolved,under1h,52,86,1,66,17,1.4423076923076923,31,5.0,0.27906976744186046,12,1,87,1:cd,20,0.11,mixed,5,1.11,True,2,1.2,5,3.0,False,1,False,False,10,8,True,False,False,"('localization',)",1,1.0,2,1,0,0,1,0
django__django-12308,unresolved,under15min,22,29,1,30,9,1.3181818181818181,8,3.375,0.27586206896551724,5,2,30,5:python,4,0.1,early,2,1.5,True,2,2.0,2,1.5,True,0,False,False,5,4,False,False,False,"('localization',)",1,1.0,1,1,0,0,0,0
psf__requests-2931,unresolved,under1h,11,14,1,13,10,1.1818181818181819,3,5.333333333333333,0.14285714285714285,7,3,15,0:think,2,0.33,early,2,1.0,False,2,1.5,2,1.5,True,1,False,True,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-11820,unresolved,under15min,14,25,4,26,12,1.2857142857142858,5,2.2,0.4,4,1,29,9:str_replace_editor: str_replace,10,0.38,early,4,1.11,True,2,2.0,5,3.5,True,0,False,True,12,1,False,True,True,N/A,11,11.0,1,11,0,0,0,0
django__django-11179,resolved,under15min,8,10,0,10,6,1.125,2,2.0,0.2,2,2,10,5:think,3,0.09,early,1,1.0,False,1,1.0,1,1.0,False,0,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
matplotlib__matplotlib-22719,resolved,under15min,9,10,1,10,8,1.1111111111111112,2,6.0,0.1,9,3,11,0:think,2,0.18,early,1,1.0,False,2,2.0,1,1.0,False,0,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-14122,unresolved,under1h,52,82,5,68,25,1.3653846153846154,29,8.517241379310345,0.23170731707317074,20,1,87,22:cd,13,0.17,early,5,1.17,True,3,1.57,5,3.33,True,0,False,False,18,16,True,True,False,"('localization',)",1,1.0,2,2,0,0,0,0
scikit-learn__scikit-learn-14053,resolved,under1h,8,8,1,8,7,1.0,1,2.0,0.125,2,2,9,6:submit,2,0.22,early,1,1.0,False,2,2.0,1,1.0,False,0,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
sympy__sympy-18698,unsubmitted,under1h,4,3,2,4,3,0.75,0,0.0,0.0,0,0,5,0:str_replace_editor: view,1,0.75,mixed,1,1.0,False,3,3.0,1,1.0,False,1,False,False,0,0,False,False,False,N/A,0,0.0,0,0,0,0,0,0
sympy__sympy-19783,resolved,under1h,16,25,4,21,10,1.3125,6,3.0,0.24,6,1,29,5:cd,5,0.31,early,2,1.14,True,3,2.75,3,2.0,True,0,False,False,4,4,False,False,False,N/A,0,0.0,0,0,0,0,0,0
sympy__sympy-15875,unsubmitted,under15min,1,0,0,1,0,0.0,0,0.0,0.0,0,0,0,0:think,1,0.0,none,0,0.0,False,0,0.0,0,0.0,False,0,False,False,0,0,False,False,False,N/A,0,0.0,0,0,0,0,0,0
pydata__xarray-3151,unsubmitted,under1h,3,2,1,3,2,0.6666666666666666,0,0.0,0.0,0,0,3,0:str_replace_editor: view,1,0.67,early,1,1.0,False,2,2.0,1,1.0,False,1,False,False,0,0,False,False,False,N/A,0,0.0,0,0,0,0,0,0
sphinx-doc__sphinx-7748,unsubmitted,under1h,7,7,3,8,6,1.0,1,3.0,0.14285714285714285,3,3,10,4:think,2,0.62,mixed,2,1.0,False,3,3.0,2,1.33,False,0,False,False,1,0,False,False,True,N/A,1,1.0,1,1,0,0,0,0
pytest-dev__pytest-7236,unresolved,under1h,18,22,1,19,12,1.2222222222222223,5,4.0,0.18181818181818182,10,2,23,10:cd,4,0.22,early,3,1.0,False,2,1.33,3,2.0,False,2,False,False,3,1,False,False,False,"('localization',)",2,2.0,1,2,0,0,0,0
sympy__sympy-16450,resolved,under15min,14,14,1,15,13,1.0,1,2.0,0.07142857142857142,2,2,15,12:submit,2,0.53,early,1,1.0,False,2,1.33,3,2.0,True,1,False,True,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-11815,resolved,under1h,9,13,0,11,6,1.2222222222222223,3,2.6666666666666665,0.23076923076923078,3,2,13,3:cd,3,0.07,early,1,1.0,False,1,1.0,1,1.0,False,0,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-11999,resolved,under1h,9,9,1,9,8,1.0,1,2.0,0.1111111111111111,2,2,10,7:submit,2,0.3,early,1,1.0,False,2,2.0,1,1.0,False,0,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
pytest-dev__pytest-5787,unresolved,under4h,20,33,6,25,13,1.35,8,3.5,0.24242424242424243,8,1,39,1:cd,9,0.35,early,6,1.09,True,4,3.25,4,1.75,False,1,False,False,3,3,False,False,False,N/A,0,0.0,0,0,0,0,0,0
sphinx-doc__sphinx-8548,unresolved,under4h,14,14,5,15,13,1.0,1,1.0,0.07142857142857142,1,1,19,13:submit,2,0.67,middle,2,1.0,False,2,2.0,4,3.0,True,1,False,False,2,2,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-11133,resolved,under15min,14,23,2,19,11,1.4285714285714286,8,4.375,0.21739130434782608,7,2,25,5:cd,4,0.42,early,6,1.25,True,2,2.0,2,1.5,False,0,False,False,2,1,False,False,False,"('localization', 'validation', 'general', 'localization')",1,1.0,1,1,0,0,0,0
django__django-12774,resolved,under1h,12,16,1,14,8,1.1666666666666667,3,3.0,0.1875,4,2,17,5:cd,3,0.12,early,1,1.0,False,2,2.0,1,1.0,False,0,False,False,2,2,False,False,False,N/A,0,0.0,0,0,0,0,0,0
scikit-learn__scikit-learn-12973,unresolved,under1h,11,12,3,13,10,1.0909090909090908,2,3.0,0.16666666666666666,4,2,15,6:submit,2,0.38,early,1,1.0,False,2,2.0,3,2.0,True,0,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
sphinx-doc__sphinx-7454,unresolved,under15min,36,61,0,52,15,1.4166666666666667,27,5.407407407407407,0.22950819672131148,9,2,61,7:cd,10,0.05,early,3,1.0,False,1,1.0,2,2.0,False,0,False,False,27,27,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-15252,unresolved,under1h,14,18,0,16,10,1.1428571428571428,3,4.666666666666667,0.16666666666666666,7,1,18,1:cd,3,0.32,early,4,1.0,False,1,1.0,3,3.0,False,1,False,False,6,5,False,False,False,"('localization',)",1,1.0,1,1,0,0,0,0
astropy__astropy-14598,unresolved,under1h,5,5,0,5,4,1.0,1,5.0,0.2,5,5,5,0:think,2,0.5,mixed,2,1.0,False,1,1.0,1,1.0,False,1,False,False,0,0,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-15851,unresolved,under15min,6,5,0,6,5,0.8333333333333334,0,0.0,0.0,0,0,5,0:find,1,0.83,mixed,1,1.0,False,1,1.0,1,1.0,False,1,False,False,0,0,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-15930,unsubmitted,under15min,1,0,0,1,0,0.0,0,0.0,0.0,0,0,0,0:think,1,0.0,none,0,0.0,False,0,0.0,0,0.0,False,0,False,False,0,0,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-14608,unsubmitted,under15min,1,0,0,1,0,0.0,0,0.0,0.0,0,0,0,0:think,1,0.0,none,0,0.0,False,0,0.0,0,0.0,False,0,False,False,0,0,False,False,False,N/A,0,0.0,0,0,0,0,0,0
matplotlib__matplotlib-22865,unresolved,under1h,12,17,4,15,10,1.25,4,5.0,0.11764705882352941,9,2,21,1:cd,3,0.39,early,3,1.0,False,3,3.0,3,1.67,True,0,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-14500,unresolved,under1h,11,16,2,17,9,1.3636363636363635,5,4.0,0.25,9,2,18,2:str_replace_editor: str_replace,3,0.29,early,4,1.67,True,2,2.0,4,2.5,True,0,False,False,8,7,False,True,False,"('localization',)",1,1.0,1,1,0,0,0,0
scikit-learn__scikit-learn-13142,unsubmitted,under15min,1,0,0,1,0,0.0,0,0.0,0.0,0,0,0,0:think,1,0.0,none,0,0.0,False,0,0.0,0,0.0,False,0,False,False,0,0,False,False,False,N/A,0,0.0,0,0,0,0,0,0
scikit-learn__scikit-learn-14496,unsubmitted,under15min,3,2,1,3,2,0.6666666666666666,0,0.0,0.0,0,0,3,0:str_replace_editor: view,1,0.67,early,1,1.0,False,2,2.0,1,1.0,False,1,False,False,0,0,False,False,False,N/A,0,0.0,0,0,0,0,0,0
sympy__sympy-17318,unresolved,under1h,11,13,2,13,8,1.0909090909090908,2,3.5,0.15384615384615385,4,3,15,5:think,3,0.29,early,1,1.0,False,2,2.0,2,1.5,False,0,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
scikit-learn__scikit-learn-14087,resolved,under1h,22,42,2,31,7,1.5,12,3.25,0.2857142857142857,4,3,44,4:cd,12,0.12,early,2,1.0,False,3,3.0,1,1.0,True,0,False,False,11,11,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-15103,unresolved,under1h,7,7,0,7,6,1.0,1,2.0,0.14285714285714285,2,2,7,5:submit,2,0.12,early,1,1.0,False,1,1.0,1,1.0,False,0,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-14238,unsubmitted,under1h,1,0,0,1,0,0.0,0,0.0,0.0,0,0,0,0:think,1,0.0,none,0,0.0,False,0,0.0,0,0.0,False,0,False,False,0,0,False,False,False,N/A,0,0.0,0,0,0,0,0,0
sympy__sympy-23950,resolved,under1h,8,10,1,9,6,1.125,2,2.0,0.2,3,1,11,4:cd,2,0.18,early,1,1.0,False,2,2.0,1,1.0,False,0,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
sympy__sympy-13878,unsubmitted,over4h,5,5,0,6,4,1.0,1,5.0,0.2,5,5,5,0:think,2,0.67,middle,1,1.0,False,1,1.0,2,2.0,False,1,False,False,0,0,False,False,False,N/A,0,0.0,0,0,0,0,0,0
sphinx-doc__sphinx-9673,unresolved,under1h,8,9,3,10,7,1.125,2,4.0,0.1111111111111111,6,2,12,2:think,2,0.5,middle,2,1.0,False,4,4.0,1,1.0,False,0,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-16569,resolved,under15min,8,8,1,8,7,1.0,1,2.0,0.125,2,2,9,6:submit,2,0.22,early,1,1.0,False,2,2.0,1,1.0,False,0,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
scikit-learn__scikit-learn-25102,resolved,under4h,11,13,0,12,9,1.0909090909090908,2,5.0,0.15384615384615385,8,2,13,1:cd,2,0.29,early,2,1.0,False,1,1.0,2,2.0,False,1,False,False,4,4,False,False,False,N/A,0,0.0,0,0,0,0,0,0
sympy__sympy-21847,resolved,under15min,20,25,5,21,13,1.2,5,4.4,0.2,10,3,30,4:cd,5,0.31,early,3,1.0,False,5,4.5,2,1.2,True,0,False,True,4,1,False,False,False,N/A,3,3.0,1,3,0,0,0,0
django__django-15277,resolved,under15min,4,4,1,5,3,1.0,1,1.0,0.25,1,1,5,3:submit,2,0.4,early,1,1.0,False,2,2.0,1,1.0,False,0,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
pylint-dev__pylint-8898,unresolved,under4h,6,6,0,5,5,1.0,1,5.0,0.16666666666666666,5,5,6,1:think,2,0.43,mixed,3,1.0,False,1,1.0,1,1.0,False,1,False,False,0,0,False,False,False,N/A,0,0.0,0,0,0,0,0,0
psf__requests-2317,unresolved,under15min,25,38,4,33,16,1.32,9,4.222222222222222,0.21052631578947367,12,2,42,14:cd,6,0.28,early,3,1.0,False,3,1.57,5,3.0,True,0,False,False,5,5,False,False,False,N/A,0,0.0,0,0,0,0,0,0
matplotlib__matplotlib-23412,resolved,under1h,16,24,2,21,11,1.375,11,5.090909090909091,0.2916666666666667,10,2,26,1:think,5,0.28,early,3,1.0,False,2,2.0,2,1.5,False,0,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
sympy__sympy-16792,unresolved,under1h,43,61,4,51,25,1.2790697674418605,15,6.333333333333333,0.21311475409836064,17,3,65,1:cd,11,0.4,mixed,10,1.14,True,3,1.33,13,6.0,True,0,False,False,12,11,False,False,False,"('localization',)",1,1.0,1,1,0,0,0,0
sympy__sympy-12481,unsubmitted,under15min,6,5,3,6,5,0.8333333333333334,0,0.0,0.0,0,0,8,0:str_replace_editor: view,1,0.83,mixed,1,1.0,False,4,4.0,1,1.0,False,1,False,False,0,0,False,False,False,N/A,0,0.0,0,0,0,0,0,0
sympy__sympy-12096,unsubmitted,under15min,3,2,1,3,2,0.6666666666666666,0,0.0,0.0,0,0,3,0:str_replace_editor: view,1,0.67,early,1,1.0,False,2,2.0,1,1.0,False,1,False,False,0,0,False,False,False,N/A,0,0.0,0,0,0,0,0,0
sympy__sympy-24066,unresolved,under1h,7,8,0,9,4,1.1428571428571428,2,2.5,0.25,3,2,8,2:python,2,0.33,early,1,1.0,False,1,1.0,1,1.0,False,0,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-13794,unresolved,under15min,14,20,2,17,9,1.2142857142857142,4,3.0,0.2,4,2,22,5:cd,4,0.14,early,1,1.0,False,3,3.0,1,1.0,False,0,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-16901,resolved,under1h,5,5,0,6,4,1.0,1,2.0,0.2,2,2,5,3:submit,2,0.33,early,1,1.0,False,1,1.0,2,2.0,False,1,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
pydata__xarray-4094,unresolved,under15min,7,8,1,8,6,1.1428571428571428,2,4.0,0.25,6,2,9,0:think,3,0.67,middle,2,1.0,False,2,1.5,2,1.5,False,2,False,False,0,0,False,False,False,N/A,0,0.0,0,0,0,0,0,0
matplotlib__matplotlib-23299,unsubmitted,under1h,1,0,0,1,0,0.0,0,0.0,0.0,0,0,0,0:think,1,0.0,none,0,0.0,False,0,0.0,0,0.0,False,0,False,False,0,0,False,False,False,N/A,0,0.0,0,0,0,0,0,0
scikit-learn__scikit-learn-10908,unresolved,under1h,13,15,3,14,11,1.0769230769230769,2,6.0,0.13333333333333333,9,3,18,1:cd,2,0.5,early,2,1.0,False,2,2.0,3,2.0,True,0,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-16485,unsubmitted,under1h,3,3,1,4,2,1.0,1,2.0,0.3333333333333333,2,2,4,1:think,2,0.5,early,2,1.0,False,2,2.0,1,1.0,False,1,False,False,0,0,False,False,False,N/A,0,0.0,0,0,0,0,0,0
astropy__astropy-7336,resolved,under15min,9,12,0,11,8,1.2222222222222223,3,3.6666666666666665,0.16666666666666666,6,2,12,1:cd,2,0.23,early,3,1.0,False,1,1.0,1,1.0,False,0,False,False,2,1,False,False,False,"('localization',)",1,1.0,1,1,0,0,0,0
django__django-13033,unresolved,under1h,1,0,0,1,0,0.0,0,0.0,0.0,0,0,0,0:think,1,0.0,none,0,0.0,False,0,0.0,0,0.0,False,0,False,False,0,0,False,False,False,N/A,0,0.0,0,0,0,0,0,0
sphinx-doc__sphinx-9602,unresolved,under1h,9,9,1,9,8,1.0,1,1.0,0.1111111111111111,1,1,10,8:submit,2,0.3,early,1,1.0,False,2,1.5,2,1.5,False,1,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
astropy__astropy-14096,resolved,under1h,9,9,3,9,8,1.0,1,1.0,0.1111111111111111,1,1,12,8:submit,2,0.4,early,1,1.0,False,3,2.5,2,1.33,True,0,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-13109,resolved,under15min,9,9,1,9,8,1.0,1,6.0,0.1111111111111111,6,6,10,3:submit,2,0.2,early,1,1.0,False,2,2.0,1,1.0,False,0,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-14580,unresolved,under15min,1,0,0,1,0,0.0,0,0.0,0.0,0,0,0,0:think,1,0.0,none,0,0.0,False,0,0.0,0,0.0,False,0,False,False,0,0,False,False,False,N/A,0,0.0,0,0,0,0,0,0
pydata__xarray-3095,unresolved,under1h,33,39,7,40,21,1.1818181818181819,7,4.285714285714286,0.1794871794871795,12,2,46,24:python,4,0.5,early,7,1.05,True,3,2.14,5,3.33,True,1,False,True,12,8,True,True,False,"('localization',)",4,4.0,1,4,0,0,0,0
django__django-14315,unresolved,under15min,5,4,0,4,4,0.8,0,0.0,0.0,0,0,4,0:str_replace_editor: view,1,0.6,mixed,2,1.0,False,1,1.0,1,1.0,False,1,False,False,0,0,False,False,False,N/A,0,0.0,0,0,0,0,0,0
matplotlib__matplotlib-24627,resolved,under1h,12,15,4,15,10,1.25,4,4.25,0.2,10,2,19,0:think,4,0.31,middle,3,1.0,False,4,3.5,2,1.25,True,0,False,True,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-15315,resolved,under15min,12,18,1,15,8,1.25,4,2.75,0.2222222222222222,3,2,19,5:cd,4,0.11,early,1,1.0,False,2,2.0,1,1.0,False,0,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-13158,unresolved,under1h,13,21,1,17,8,1.3076923076923077,5,2.8,0.23809523809523808,3,2,22,4:cd,5,0.09,early,1,1.0,False,2,2.0,1,1.0,False,0,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
scikit-learn__scikit-learn-13439,resolved,under15min,11,15,2,13,8,1.1818181818181819,3,4.0,0.2,5,3,17,1:cd,3,0.31,early,3,1.0,False,2,2.0,2,1.5,True,0,False,False,2,2,False,False,False,N/A,0,0.0,0,0,0,0,0,0
sphinx-doc__sphinx-7590,unsubmitted,over4h,5,4,2,5,4,0.8,0,0.0,0.0,0,0,6,0:str_replace_editor: view,1,0.8,middle,1,1.0,False,2,2.0,2,1.5,False,1,False,False,0,0,False,False,False,N/A,0,0.0,0,0,0,0,0,0
sympy__sympy-19495,unsubmitted,under15min,1,0,0,1,0,0.0,0,0.0,0.0,0,0,0,0:think,1,0.0,none,0,0.0,False,0,0.0,0,0.0,False,0,False,False,0,0,False,False,False,N/A,0,0.0,0,0,0,0,0,0
pydata__xarray-3677,resolved,under1h,19,28,2,21,13,1.2105263157894737,5,6.4,0.17857142857142858,11,3,30,1:cd,4,0.28,early,4,1.0,False,2,1.5,3,2.5,True,1,False,False,2,2,False,False,False,N/A,0,0.0,0,0,0,0,0,0
astropy__astropy-14182,unresolved,under1h,32,69,5,53,9,1.59375,22,3.3636363636363638,0.2753623188405797,5,2,74,5:cd,17,0.09,early,4,1.0,False,4,3.5,2,1.5,True,1,False,False,16,15,False,False,False,"('validation',)",1,1.0,1,0,1,0,0,0
django__django-15916,unresolved,under1h,27,27,1,28,26,1.0,1,2.0,0.037037037037037035,2,2,28,25:submit,2,0.21,early,1,1.0,False,2,2.0,1,1.0,False,0,False,False,3,3,False,False,False,N/A,0,0.0,0,0,0,0,0,0
sympy__sympy-15017,unresolved,under15min,9,9,0,9,8,1.0,1,4.0,0.1111111111111111,4,4,9,5:think,2,0.6,early,3,1.0,False,1,1.0,3,3.0,False,1,False,False,1,0,False,False,True,N/A,1,1.0,1,0,0,1,0,0
django__django-13346,unresolved,under1h,16,23,5,22,10,1.375,7,2.0,0.30434782608695654,3,1,28,1:think,6,0.25,early,6,1.0,False,4,3.33,3,1.5,True,0,False,False,2,2,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-16950,unresolved,under1h,10,11,3,12,9,1.1,2,6.0,0.09090909090909091,10,2,14,0:think,2,0.5,early,1,1.0,False,3,3.0,2,1.33,False,0,False,False,2,2,False,False,False,N/A,0,0.0,0,0,0,0,0,0
scikit-learn__scikit-learn-25973,resolved,under15min,9,10,0,10,6,1.1111111111111112,2,2.5,0.2,3,2,10,1:python,3,0.27,early,1,1.0,False,1,1.0,1,1.0,False,0,False,False,5,5,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-16256,unresolved,under1h,8,9,2,10,7,1.125,2,5.0,0.1111111111111111,8,2,11,0:think,2,0.3,early,1,1.0,False,2,2.0,2,1.5,False,0,False,False,3,3,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-13741,resolved,under15min,8,8,3,9,7,1.0,1,2.0,0.125,2,2,11,6:submit,2,0.44,early,2,1.0,False,3,3.0,2,1.33,False,0,False,False,2,2,False,False,False,N/A,0,0.0,0,0,0,0,0,0
astropy__astropy-14539,unresolved,under1h,12,17,3,15,10,1.0833333333333333,2,4.5,0.11764705882352941,6,3,20,6:cd,3,0.22,early,1,1.0,False,4,4.0,1,1.0,False,0,False,False,2,2,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-16315,resolved,under1h,20,22,7,21,18,1.05,2,2.5,0.09090909090909091,3,2,29,14:cd,2,0.48,early,1,1.0,False,4,4.0,4,2.0,True,1,False,True,2,2,False,False,False,N/A,0,0.0,0,0,0,0,0,0
sympy__sympy-20916,unresolved,under15min,12,12,3,12,11,1.0,1,2.0,0.08333333333333333,2,2,15,10:submit,2,0.31,early,1,1.0,False,4,4.0,1,1.0,False,0,False,False,2,2,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-15572,resolved,under15min,8,10,0,9,6,1.125,2,2.5,0.2,3,2,10,3:cd,2,0.09,early,1,1.0,False,1,1.0,1,1.0,False,0,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-11206,unresolved,under1h,3,5,1,6,2,1.0,1,1.0,0.6,1,1,6,2:think,4,0.33,early,1,1.0,False,2,2.0,1,1.0,False,1,False,False,0,0,False,False,False,N/A,0,0.0,0,0,0,0,0,0
sphinx-doc__sphinx-8265,unsubmitted,under1h,1,0,0,1,0,0.0,0,0.0,0.0,0,0,0,0:think,1,0.0,none,0,0.0,False,0,0.0,0,0.0,False,0,False,False,0,0,False,False,False,N/A,0,0.0,0,0,0,0,0,0
sympy__sympy-15599,unresolved,under1h,8,10,0,9,6,1.125,2,3.0,0.2,4,2,10,1:cd,2,0.27,early,2,1.0,False,1,1.0,1,1.0,False,1,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
sphinx-doc__sphinx-8721,resolved,under15min,4,5,0,6,3,1.25,2,2.5,0.2,3,2,5,1:think,2,0.17,early,1,1.0,False,1,1.0,1,1.0,False,0,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
sympy__sympy-11618,resolved,under1h,12,13,4,13,8,1.0833333333333333,2,3.0,0.15384615384615385,4,2,17,3:think,2,0.36,early,2,1.0,False,4,4.0,2,1.25,False,0,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
