instance,resolution,debug_difficulty,node_count,exec_edge_count,hier_edge_count,step_count,longest_path,avg_out_degree,loop_count,avg_loop_length,backedge_fraction,max_loop_length,min_loop_length,edge_count,most_freq_node,most_freq_node_freq,loc_focus_ratio,loc_dominant_zone,loc_num_clusters,loc_avg_node_freq,repeated_view,max_view_depth,avg_view_depth,max_view_span,avg_view_span,scroll_behavior,num_deep_zooms_without_edit,back_and_forth_switch,zoom_out,patch_total,patch_success,flip_flop,repeat_failed_edit,abandonment,fail_to_success_patterns,fail_streak_max,fail_streak_avg,fail_streak_count,fail_type_not found,fail_type_no change,fail_type_multiple occurrences,fail_type_unknown,fail_type_invalid code
django__django-15252,unresolved,under1h,16,21,1,12,8,1.3125,6,3.1666666666666665,0.23809523809523808,6,2,22,1:cd,7,0.59,mixed,7,1.0,False,2,1.5,2,1.5,False,1,False,True,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
astropy__astropy-14598,unresolved,under1h,21,29,5,22,13,1.2380952380952381,6,4.833333333333333,0.20689655172413793,10,2,34,1:cd,4,0.33,early,5,1.0,False,2,2.0,5,3.0,False,0,False,False,6,4,False,False,False,N/A,1,1.0,2,2,0,0,0,0
django__django-15851,resolved,under15min,12,19,0,12,5,1.4166666666666667,6,2.5,0.2631578947368421,5,2,19,1:cd,8,0.4,middle,6,1.14,True,1,1.0,2,2.0,False,1,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-15930,unresolved,under15min,23,30,0,20,10,1.2608695652173914,7,3.5714285714285716,0.2,6,2,30,1:cd,8,0.52,mixed,7,1.0,False,1,1.0,9,9.0,True,1,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-14608,resolved,under15min,20,25,0,19,15,1.25,6,3.8333333333333335,0.2,11,2,25,1:cd,6,0.58,mixed,7,1.0,False,1,1.0,8,8.0,True,1,False,False,2,2,False,False,False,N/A,0,0.0,0,0,0,0,0,0
matplotlib__matplotlib-22865,unresolved,under1h,31,40,0,27,20,1.2580645161290323,9,3.888888888888889,0.175,11,2,40,1:cd,5,0.34,early,7,1.0,False,1,1.0,6,6.0,True,0,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-14500,unresolved,under1h,9,8,0,9,8,0.8888888888888888,0,0.0,0.0,0,0,8,0:ls,1,0.78,mixed,1,1.0,False,1,1.0,3,3.0,False,1,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
scikit-learn__scikit-learn-13142,resolved,under15min,12,11,3,12,11,0.9166666666666666,0,0.0,0.0,0,0,14,0:find,1,0.83,mixed,1,1.0,False,2,2.0,3,2.5,False,1,False,False,2,2,False,False,False,N/A,0,0.0,0,0,0,0,0,0
scikit-learn__scikit-learn-14496,resolved,under15min,10,9,1,9,9,0.9,0,0.0,0.0,0,0,10,0:think,1,0.5,middle,2,1.0,False,2,2.0,1,1.0,True,0,False,True,3,1,False,False,False,"('localization',)",2,2.0,1,0,0,2,0,0
sympy__sympy-17318,unresolved,under1h,12,13,0,13,10,1.0833333333333333,2,4.5,0.15384615384615385,5,4,13,1:str_replace_editor: view,2,0.57,early,2,1.14,True,1,1.0,6,6.0,True,1,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
scikit-learn__scikit-learn-14087,unresolved,under1h,69,100,6,99,31,1.391304347826087,47,7.1063829787234045,0.29,16,1,106,11:python,10,0.26,early,15,1.37,True,2,1.69,10,8.0,True,0,False,True,49,10,True,True,False,"('validation',)",16,6.5,6,29,0,0,10,0
django__django-15103,unresolved,under1h,31,45,8,27,13,1.3225806451612903,11,3.727272727272727,0.24444444444444444,8,2,53,0:cd,12,0.39,middle,8,1.06,True,2,2.0,8,5.0,True,1,False,False,5,4,False,False,False,N/A,1,1.0,1,1,0,0,0,0
django__django-14238,resolved,under1h,7,6,0,6,6,0.8571428571428571,0,0.0,0.0,0,0,6,0:cd,1,0.71,mixed,1,1.0,False,1,1.0,2,2.0,False,1,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
sympy__sympy-23950,unsubmitted,under1h,66,120,13,100,30,1.393939393939394,136,11.323529411764707,0.225,17,1,133,12:set_env,14,0.36,mixed,23,2.05,True,3,2.08,14,9.33,True,1,False,True,40,13,True,True,False,"('localization',)",11,3.86,7,21,0,1,5,0
sympy__sympy-13878,resolved,over4h,68,99,20,100,56,1.2794117647058822,30,3.933333333333333,0.26262626262626265,15,1,119,44:str_replace_editor: str_replace,13,0.34,early,17,1.03,True,3,2.22,17,7.33,True,0,False,False,66,13,True,True,False,"('localization',)",30,5.89,9,40,0,0,13,0
sphinx-doc__sphinx-9673,unresolved,under1h,35,49,1,31,17,1.3142857142857143,13,4.076923076923077,0.1836734693877551,8,2,50,1:cd,9,0.4,mixed,11,1.11,True,2,1.17,6,3.5,False,3,False,False,6,5,False,False,False,N/A,1,1.0,1,1,0,0,0,0
django__django-16569,resolved,under15min,5,4,1,4,4,0.8,0,0.0,0.0,0,0,5,0:cd,1,0.6,middle,1,1.0,False,2,2.0,1,1.0,True,0,False,True,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
scikit-learn__scikit-learn-25102,unresolved,under4h,79,109,12,97,31,1.240506329113924,22,6.590909090909091,0.1743119266055046,20,1,121,8:cd,11,0.23,mixed,21,1.09,True,4,2.18,6,4.5,True,0,False,True,53,16,True,True,False,"('localization',)",6,3.7,10,27,0,1,9,0
sympy__sympy-21847,unsubmitted,under15min,73,100,12,100,34,1.3424657534246576,46,8.673913043478262,0.25,23,2,112,4:python3,10,0.18,mixed,14,1.2,True,3,3.0,6,3.67,True,0,False,False,48,10,False,True,False,"('localization',)",13,4.22,9,36,0,0,2,0
django__django-15277,resolved,under15min,12,15,0,11,6,1.25,4,3.0,0.2,4,2,15,0:cd,5,0.62,mixed,5,1.0,False,1,1.0,5,5.0,False,0,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
pylint-dev__pylint-8898,unresolved,under4h,27,38,2,31,19,1.1851851851851851,6,3.5,0.15789473684210525,4,3,40,16:cd,7,0.28,early,1,1.0,False,2,1.5,3,2.5,False,2,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
psf__requests-2317,resolved,under15min,14,15,2,15,11,1.0714285714285714,2,6.5,0.13333333333333333,9,4,17,0:think,3,0.69,mixed,3,1.0,False,2,1.2,6,3.5,False,1,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
matplotlib__matplotlib-23412,unsubmitted,under1h,5,4,0,4,4,0.8,0,0.0,0.0,0,0,4,0:think,1,0.6,late,1,1.0,False,1,1.0,1,1.0,False,1,False,False,0,0,False,False,False,N/A,0,0.0,0,0,0,0,0,0
sympy__sympy-16792,resolved,under1h,69,105,12,77,25,1.391304347826087,35,6.142857142857143,0.2571428571428571,20,1,117,0:cd,18,0.38,mixed,28,1.14,True,4,1.55,13,5.0,True,0,False,True,25,4,False,True,False,"('localization',)",9,7.0,3,18,0,3,0,0
sympy__sympy-12481,unresolved,under15min,45,68,7,44,12,1.4,24,4.375,0.25,7,2,75,1:cd,16,0.38,early,12,1.24,True,3,2.83,5,3.33,True,0,False,True,16,7,False,False,False,"('localization',)",3,1.8,5,9,0,0,0,0
sympy__sympy-12096,unresolved,under15min,61,113,35,100,20,1.540983606557377,52,4.423076923076923,0.2920353982300885,10,1,148,7:cd,12,0.25,mixed,23,1.45,True,4,2.57,9,5.75,True,0,False,True,61,12,True,True,False,"('localization',)",31,8.17,6,41,0,0,8,0
sympy__sympy-24066,unsubmitted,under1h,49,113,3,100,16,1.5918367346938775,75,5.706666666666667,0.36283185840707965,10,1,116,22:str_replace_editor: view,16,0.2,mixed,22,3.83,True,2,2.0,20,10.5,True,0,False,False,62,14,False,True,False,"('localization',)",26,4.36,11,46,0,0,2,0
django__django-13794,unresolved,under15min,7,7,1,6,6,1.0,1,2.0,0.0,2,2,8,0:cd,2,0.62,mixed,2,1.0,False,2,2.0,1,1.0,False,0,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-16901,resolved,under1h,27,34,0,23,23,1.1851851851851851,6,4.5,0.14705882352941177,15,2,34,18:set_env,4,0.34,early,1,1.0,False,0,0.0,0,0.0,False,0,False,False,2,2,False,False,False,N/A,0,0.0,0,0,0,0,0,0
pydata__xarray-4094,unresolved,under15min,24,33,5,26,15,1.25,7,4.571428571428571,0.18181818181818182,11,2,38,0:cd,8,0.32,early,5,1.0,False,2,2.0,5,3.0,False,0,False,False,11,7,False,False,False,"('localization',)",1,1.0,4,4,0,0,0,0
matplotlib__matplotlib-23299,unresolved,under1h,79,118,9,99,31,1.2658227848101267,25,5.88,0.2457627118644068,14,1,127,72:str_replace_editor: str_replace,13,0.31,early,23,1.06,True,3,1.48,15,8.33,True,2,False,False,51,16,True,True,True,"('localization',)",23,5.0,7,20,0,1,14,0
scikit-learn__scikit-learn-10908,unresolved,under1h,15,15,0,14,14,1.0,1,2.0,0.0,2,2,15,0:cd,2,0.81,mixed,2,1.0,False,1,1.0,11,11.0,False,0,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-16485,resolved,under1h,66,113,15,100,33,1.3333333333333333,29,7.620689655172414,0.2743362831858407,21,1,128,54:str_replace_editor: str_replace,18,0.23,mixed,23,1.44,True,3,1.93,14,7.67,True,1,False,True,62,11,True,True,False,"('localization',)",25,8.5,6,33,0,0,18,0
astropy__astropy-7336,resolved,under15min,8,12,0,9,6,1.375,4,3.25,0.3333333333333333,4,2,12,1:cd,4,0.31,early,2,1.0,False,1,1.0,1,1.0,False,0,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-13033,unresolved,under1h,24,60,0,33,8,1.5833333333333333,29,4.068965517241379,0.43333333333333335,6,2,60,0:cd,17,0.36,late,13,1.16,True,0,0.0,0,0.0,False,0,False,False,0,0,False,False,False,N/A,0,0.0,0,0,0,0,0,0
sphinx-doc__sphinx-9602,unresolved,under1h,14,16,0,10,11,1.1428571428571428,3,3.6666666666666665,0.125,7,2,16,0:cd,4,0.59,middle,4,1.0,False,1,1.0,3,3.0,False,2,False,False,3,2,False,False,False,N/A,1,1.0,1,0,0,0,1,0
astropy__astropy-14096,unresolved,under1h,33,40,4,40,23,1.2121212121212122,9,5.444444444444445,0.2,13,2,44,9:python,6,0.24,early,3,1.11,True,2,1.4,5,3.5,True,0,False,True,7,5,False,False,False,N/A,2,2.0,1,2,0,0,0,0
django__django-13109,resolved,under15min,12,16,1,11,9,1.25,4,2.75,0.125,5,2,17,5:cd,4,0.41,mixed,4,1.0,False,2,1.33,3,2.0,True,2,False,True,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-14580,unresolved,under15min,18,23,2,12,10,1.2222222222222223,5,4.8,0.21739130434782608,6,3,25,1:cd,5,0.42,early,5,1.0,False,2,1.5,3,2.0,True,0,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
pydata__xarray-3095,unresolved,under1h,12,15,0,11,7,1.25,4,3.25,0.2,6,2,15,0:cd,5,0.62,middle,5,1.0,False,1,1.0,5,5.0,False,0,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-14315,unresolved,under15min,19,19,2,19,16,1.0,1,3.0,0.05263157894736842,3,3,21,14:str_replace_editor: view,2,0.4,early,5,1.14,True,2,1.5,5,3.5,True,1,False,True,11,6,False,False,False,"('localization',)",2,1.25,4,5,0,0,0,0
matplotlib__matplotlib-24627,unresolved,under1h,59,81,9,64,20,1.305084745762712,21,5.380952380952381,0.2222222222222222,9,2,90,19:cd,9,0.28,early,14,1.1,True,2,1.56,7,7.0,True,1,False,False,12,4,False,True,False,"('localization',)",5,2.67,3,8,0,0,0,0
django__django-15315,resolved,under15min,8,8,0,7,6,1.0,1,4.0,0.125,4,4,8,1:cd,2,0.56,mixed,2,1.0,False,1,1.0,3,3.0,False,0,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-13158,resolved,under1h,19,23,1,16,8,1.2105263157894737,5,3.6,0.17391304347826086,5,3,24,1:cd,6,0.67,mixed,6,1.0,False,2,1.14,7,4.0,True,2,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
scikit-learn__scikit-learn-13439,resolved,under15min,15,22,0,18,11,1.3333333333333333,8,5.375,0.3181818181818182,10,3,22,9:python,4,0.39,middle,3,1.0,False,1,1.0,3,3.0,False,1,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
sphinx-doc__sphinx-7590,unsubmitted,over4h,22,24,1,20,16,1.0909090909090908,3,7.666666666666667,0.125,9,7,25,0:think,3,0.72,mixed,3,1.06,True,2,1.2,5,3.0,True,0,False,False,3,2,False,False,False,N/A,1,1.0,1,1,0,0,0,0
sympy__sympy-19495,unsubmitted,under15min,13,23,0,17,7,1.3846153846153846,6,3.6666666666666665,0.2608695652173913,5,3,23,0:cd,7,0.46,middle,5,1.38,True,1,1.0,1,1.0,False,0,False,False,4,2,False,False,False,N/A,2,2.0,1,2,0,0,0,0
pydata__xarray-3677,unresolved,under1h,52,76,2,52,24,1.2884615384615385,17,5.411764705882353,0.19736842105263158,10,2,78,13:cd,11,0.17,early,3,1.08,True,2,1.5,4,3.5,True,0,False,True,13,10,True,False,False,N/A,1,1.0,3,3,0,0,0,0
astropy__astropy-14182,unresolved,under1h,62,114,16,100,20,1.5161290322580645,41,4.7073170731707314,0.3157894736842105,13,1,130,8:cd,14,0.15,mixed,11,1.31,True,3,1.89,7,5.33,True,0,False,False,37,19,False,True,False,N/A,8,2.57,7,18,0,0,0,0
django__django-15916,unresolved,under1h,18,18,2,16,17,1.0,1,16.0,0.05555555555555555,16,16,20,0:think,2,0.79,mixed,2,1.0,False,2,1.25,7,4.5,True,0,False,True,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
sympy__sympy-15017,unresolved,under15min,5,5,0,4,4,1.0,1,4.0,0.2,4,4,5,0:cd,2,0.33,early,1,1.0,False,1,1.0,1,1.0,False,0,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-13346,unresolved,under1h,13,16,2,11,8,1.1538461538461537,3,3.6666666666666665,0.125,5,3,18,1:cd,4,0.59,middle,4,1.11,True,2,1.67,2,2.0,False,1,False,False,2,2,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-16950,unresolved,under1h,33,39,1,32,14,1.1818181818181819,7,5.0,0.15384615384615385,10,2,40,1:cd,8,0.75,mixed,8,1.0,False,2,1.05,21,11.0,True,2,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
scikit-learn__scikit-learn-25973,unresolved,under15min,84,110,54,100,39,1.2142857142857142,22,7.954545454545454,0.16363636363636364,25,1,164,15:cd,8,0.27,mixed,20,1.15,True,2,2.0,12,5.4,True,0,False,False,60,14,False,True,False,"('localization',)",16,4.6,10,43,0,0,3,0
django__django-16256,unresolved,under1h,24,26,7,23,21,1.0833333333333333,3,2.3333333333333335,0.07692307692307693,3,2,33,0:cd,4,0.44,mixed,9,1.0,False,3,2.17,6,2.67,True,0,False,False,11,5,False,False,False,"('localization',)",4,2.0,3,6,0,0,0,0
django__django-13741,resolved,under15min,25,34,11,25,13,1.32,9,3.5555555555555554,0.23529411764705882,9,2,45,1:cd,10,0.6,mixed,9,1.0,False,2,1.33,9,6.0,True,1,False,False,2,2,False,False,False,N/A,0,0.0,0,0,0,0,0,0
astropy__astropy-14539,unresolved,under1h,35,58,13,58,17,1.2571428571428571,10,3.6,0.27586206896551724,8,2,71,32:str_replace_editor: view,10,0.34,late,15,1.82,True,4,3.0,11,4.5,True,0,False,False,28,7,False,True,False,"('localization',)",14,4.2,5,21,0,0,0,0
django__django-16315,unresolved,under1h,56,99,2,67,16,1.5178571428571428,36,4.638888888888889,0.29292929292929293,11,2,101,1:cd,27,0.35,early,19,1.09,True,2,1.29,12,8.0,True,3,False,False,2,2,False,False,False,N/A,0,0.0,0,0,0,0,0,0
sympy__sympy-20916,unsubmitted,under15min,3,2,0,2,2,0.6666666666666666,0,0.0,0.0,0,0,2,0:cd,1,0.67,middle,1,1.0,False,1,1.0,1,1.0,False,1,False,False,0,0,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-15572,resolved,under15min,11,15,0,10,5,1.3636363636363635,5,2.6,0.26666666666666666,5,2,15,1:cd,6,0.38,mixed,5,1.0,False,1,1.0,1,1.0,False,0,False,False,2,2,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-11206,unresolved,under1h,12,16,1,11,6,1.25,4,3.5,0.1875,4,3,17,1:cd,5,0.35,middle,3,1.0,False,2,2.0,1,1.0,False,0,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
sphinx-doc__sphinx-8265,unresolved,under1h,15,20,1,15,6,1.2666666666666666,5,3.8,0.25,4,3,21,0:cd,6,0.38,early,3,1.0,False,2,1.25,4,2.5,True,2,False,False,2,2,False,False,False,N/A,0,0.0,0,0,0,0,0,0
