instance,resolution,debug_difficulty,node_count,exec_edge_count,hier_edge_count,step_count,longest_path,avg_out_degree,loop_count,avg_loop_length,backedge_fraction,max_loop_length,min_loop_length,edge_count,most_freq_node,most_freq_node_freq,loc_focus_ratio,loc_dominant_zone,loc_num_clusters,loc_avg_node_freq,repeated_view,max_view_depth,avg_view_depth,max_view_span,avg_view_span,scroll_behavior,num_deep_zooms_without_edit,back_and_forth_switch,zoom_out,patch_total,patch_success,flip_flop,repeat_failed_edit,abandonment,fail_to_success_patterns,fail_streak_max,fail_streak_avg,fail_streak_count,fail_type_not found,fail_type_no change,fail_type_multiple occurrences,fail_type_unknown,fail_type_invalid code
pydata__xarray-3151,resolved,under1h,39,61,8,42,10,1.4615384615384615,19,2.8421052631578947,0.29508196721311475,5,2,69,6:cd,20,0.13,early,3,1.0,False,5,4.5,2,1.2,True,1,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
sphinx-doc__sphinx-7748,unresolved,under1h,31,50,10,35,9,1.4838709677419355,17,3.235294117647059,0.3,6,2,60,3:cd,16,0.53,mixed,14,1.08,True,4,3.6,8,3.25,True,2,False,False,2,2,False,False,False,N/A,0,0.0,0,0,0,0,0,0
pytest-dev__pytest-7236,resolved,under1h,47,73,10,50,14,1.4680851063829787,23,3.0,0.3150684931506849,12,2,83,3:cd,24,0.22,early,4,1.0,False,4,3.38,6,2.75,True,3,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
sympy__sympy-16450,resolved,under15min,40,58,1,40,9,1.425,18,2.7777777777777777,0.3103448275862069,4,2,59,6:cd,19,0.27,early,6,1.0,False,2,1.25,4,2.5,False,2,False,False,3,3,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-11815,resolved,under1h,73,112,13,82,20,1.4109589041095891,31,3.225806451612903,0.2767857142857143,8,2,125,13:cd,31,0.15,early,4,1.0,False,4,3.0,4,2.5,True,1,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-11999,resolved,under1h,35,58,8,39,9,1.542857142857143,20,2.65,0.3275862068965517,4,2,66,6:cd,20,0.24,early,7,1.0,False,5,4.5,2,1.4,False,3,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
pytest-dev__pytest-5787,resolved,under4h,45,78,11,54,17,1.511111111111111,24,2.875,0.32051282051282054,7,2,89,11:cd,25,0.29,early,7,1.05,True,5,4.57,5,2.6,True,1,False,False,4,4,False,False,False,N/A,0,0.0,0,0,0,0,0,0
sphinx-doc__sphinx-8548,unresolved,under4h,32,47,12,34,9,1.375,13,3.230769230769231,0.2553191489361702,7,2,59,3:cd,14,0.65,mixed,14,1.07,True,5,4.14,4,2.6,True,2,False,True,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-11133,resolved,under15min,46,69,17,49,14,1.434782608695652,21,3.0476190476190474,0.2898550724637681,9,2,86,6:cd,21,0.33,early,7,1.0,False,5,4.5,5,2.8,True,1,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-12774,resolved,under1h,51,86,15,58,16,1.5098039215686274,27,2.8518518518518516,0.3372093023255814,11,2,101,6:cd,29,0.21,early,9,1.0,False,4,3.17,6,2.25,True,4,False,False,2,2,False,False,False,N/A,0,0.0,0,0,0,0,0,0
scikit-learn__scikit-learn-12973,resolved,under1h,41,73,12,49,13,1.4878048780487805,21,2.8095238095238093,0.3150684931506849,7,2,85,7:cd,25,0.2,early,4,1.07,True,6,4.67,3,1.5,True,1,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
sphinx-doc__sphinx-7454,unresolved,under15min,32,43,14,32,9,1.3125,11,3.3636363636363638,0.2558139534883721,6,2,57,4:cd,12,0.7,mixed,13,1.03,True,5,3.11,8,3.0,True,6,False,True,0,0,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-15252,unresolved,under1h,59,85,18,67,23,1.2881355932203389,18,3.7777777777777777,0.2,8,2,103,16:cd,19,0.47,early,8,1.08,True,6,4.67,9,3.17,True,4,False,True,2,2,False,False,False,N/A,0,0.0,0,0,0,0,0,0
astropy__astropy-14598,unresolved,under1h,59,103,12,69,9,1.5932203389830508,38,3.0526315789473686,0.34951456310679613,6,2,115,4:cd,35,0.29,early,12,1.07,True,4,3.22,7,3.75,True,1,False,True,4,4,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-15851,resolved,under15min,47,82,15,56,16,1.4893617021276595,24,2.7083333333333335,0.3170731707317073,5,2,97,12:cd,27,0.19,early,4,1.0,False,4,3.5,7,3.5,False,6,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-15930,unresolved,under15min,66,122,13,78,14,1.606060606060606,42,2.6666666666666665,0.36065573770491804,5,2,135,10:cd,45,0.27,early,16,1.06,True,5,4.17,4,2.2,True,1,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-14608,resolved,under15min,44,69,8,45,13,1.5454545454545454,25,2.4,0.36231884057971014,4,2,77,10:cd,25,0.17,early,3,1.0,False,4,3.8,4,2.25,True,2,False,False,2,2,False,False,False,N/A,0,0.0,0,0,0,0,0,0
matplotlib__matplotlib-22865,resolved,under1h,49,79,17,56,14,1.4285714285714286,23,3.347826086956522,0.27848101265822783,8,2,96,7:cd,24,0.26,early,5,1.0,False,3,2.25,7,4.33,True,0,False,False,2,2,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-14500,resolved,under1h,58,93,22,66,18,1.4482758620689655,27,3.185185185185185,0.3010752688172043,12,2,115,7:cd,28,0.33,early,9,1.07,True,5,4.08,9,4.0,True,5,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
scikit-learn__scikit-learn-13142,resolved,under15min,33,50,7,35,10,1.4545454545454546,16,3.0,0.3,8,2,57,3:cd,16,0.18,early,2,1.0,False,4,3.75,3,1.75,False,2,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
scikit-learn__scikit-learn-14496,resolved,under15min,33,46,9,35,11,1.3333333333333333,12,3.3333333333333335,0.2391304347826087,5,2,55,7:cd,12,0.3,early,4,1.0,False,5,4.4,5,2.0,True,0,False,True,4,3,False,False,False,"('localization',)",1,1.0,1,0,0,1,0,0
sympy__sympy-17318,unresolved,under1h,32,51,12,38,14,1.375,13,3.0,0.2549019607843137,5,2,63,10:cd,14,0.52,early,9,1.29,True,5,3.57,7,2.6,True,2,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
scikit-learn__scikit-learn-14087,resolved,under1h,72,118,25,82,11,1.4722222222222223,35,3.1714285714285713,0.2966101694915254,7,2,143,3:cd,37,0.38,early,15,1.07,True,5,3.86,9,4.4,True,0,False,True,3,3,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-15103,resolved,under1h,38,58,6,41,12,1.4736842105263157,19,3.0,0.3275862068965517,7,2,64,9:cd,18,0.17,early,2,1.0,False,2,2.0,5,3.0,False,0,False,False,2,2,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-14238,resolved,under1h,35,60,6,42,12,1.4857142857142858,18,2.8333333333333335,0.2833333333333333,5,2,66,8:cd,19,0.28,early,6,1.21,True,5,3.5,2,1.2,True,1,False,False,2,1,False,False,False,N/A,1,1.0,1,0,1,0,0,0
sympy__sympy-23950,unresolved,under1h,51,68,1,56,22,1.2156862745098038,12,5.0,0.16176470588235295,12,2,69,11:cd,13,0.55,early,9,1.06,True,2,1.12,8,4.5,True,2,False,False,3,3,False,False,False,N/A,0,0.0,0,0,0,0,0,0
sympy__sympy-13878,resolved,over4h,44,62,13,43,12,1.4090909090909092,19,2.8947368421052633,0.2903225806451613,8,2,75,4:cd,20,0.54,mixed,22,1.0,False,4,3.44,8,3.5,True,1,False,False,7,7,False,False,False,N/A,0,0.0,0,0,0,0,0,0
sphinx-doc__sphinx-9673,resolved,under1h,30,36,13,32,20,1.1333333333333333,5,5.0,0.1388888888888889,9,3,49,12:cd,5,0.81,mixed,7,1.11,True,5,3.67,7,3.0,True,2,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-16569,resolved,under15min,23,35,5,25,9,1.434782608695652,11,2.727272727272727,0.2857142857142857,4,2,40,6:cd,11,0.22,early,3,1.0,False,5,4.5,2,1.2,True,0,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
scikit-learn__scikit-learn-25102,unresolved,under4h,30,40,8,31,13,1.2666666666666666,9,3.7777777777777777,0.225,10,2,48,4:cd,10,0.39,early,6,1.0,False,3,2.57,4,3.0,False,4,False,False,5,5,False,False,False,N/A,0,0.0,0,0,0,0,0,0
sympy__sympy-21847,resolved,under15min,31,50,2,33,8,1.5161290322580645,17,2.5294117647058822,0.32,4,2,52,5:cd,18,0.27,early,7,1.0,False,3,2.0,2,1.33,True,1,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-15277,resolved,under15min,38,55,7,41,20,1.368421052631579,15,2.8666666666666667,0.2545454545454545,8,2,62,13:cd,15,0.38,early,3,1.05,True,3,2.33,5,2.67,True,2,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
pylint-dev__pylint-8898,unresolved,under4h,79,128,13,91,20,1.4556962025316456,37,3.027027027027027,0.296875,7,2,141,14:cd,38,0.22,early,7,1.0,False,4,3.25,4,2.25,False,6,False,False,4,4,False,False,False,N/A,0,0.0,0,0,0,0,0,0
psf__requests-2317,resolved,under15min,50,77,14,54,10,1.46,24,3.25,0.2987012987012987,7,2,91,5:cd,24,0.35,early,12,1.04,True,4,2.5,9,4.0,True,3,False,True,2,2,False,False,False,N/A,0,0.0,0,0,0,0,0,0
matplotlib__matplotlib-23412,resolved,under1h,53,82,11,55,8,1.509433962264151,28,2.892857142857143,0.32926829268292684,5,2,93,2:cd,28,0.24,early,9,1.0,False,4,3.25,8,3.0,True,1,False,False,2,2,False,False,False,N/A,0,0.0,0,0,0,0,0,0
sympy__sympy-16792,resolved,under1h,33,48,14,35,11,1.3333333333333333,12,3.25,0.25,7,2,62,5:cd,14,0.49,middle,10,1.04,True,4,3.5,7,3.5,True,1,False,False,3,1,False,False,False,"('localization',)",2,2.0,1,0,0,2,0,0
sympy__sympy-12481,resolved,under15min,40,51,15,40,15,1.25,11,3.5454545454545454,0.21568627450980393,8,2,66,8:cd,12,0.38,early,5,1.0,False,4,3.38,7,3.0,True,1,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
sympy__sympy-12096,resolved,under15min,31,55,7,37,6,1.4838709677419355,16,2.9375,0.2909090909090909,4,2,62,2:cd,19,0.25,early,6,1.0,False,4,3.67,2,1.75,False,2,False,False,3,3,False,False,False,N/A,0,0.0,0,0,0,0,0,0
sympy__sympy-24066,resolved,under1h,32,42,15,33,14,1.28125,11,4.636363636363637,0.21428571428571427,10,2,57,4:cd,10,0.51,early,5,1.05,True,5,4.38,6,3.2,True,4,False,False,3,3,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-13794,unresolved,under15min,43,70,9,50,13,1.4651162790697674,21,3.238095238095238,0.2714285714285714,8,2,79,9:cd,21,0.24,early,6,1.06,True,4,3.6,4,2.5,True,4,False,False,5,5,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-16901,resolved,under1h,47,74,12,51,13,1.4680851063829787,23,2.782608695652174,0.2972972972972973,5,2,86,9:cd,24,0.25,early,7,1.0,False,4,3.29,7,3.25,False,5,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
pydata__xarray-4094,resolved,under15min,46,85,7,56,8,1.5869565217391304,28,2.642857142857143,0.3176470588235294,5,2,92,4:cd,30,0.19,early,6,1.07,True,3,2.25,4,2.0,True,2,False,False,2,2,False,False,False,N/A,0,0.0,0,0,0,0,0,0
matplotlib__matplotlib-23299,unresolved,under1h,54,84,11,58,11,1.5,28,2.9285714285714284,0.32142857142857145,5,2,95,8:cd,27,0.31,early,9,1.04,True,4,3.5,6,3.25,True,2,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
scikit-learn__scikit-learn-10908,resolved,under1h,38,64,11,44,7,1.5263157894736843,21,2.9523809523809526,0.328125,5,2,75,3:cd,21,0.34,early,10,1.05,True,5,4.12,8,2.4,True,0,False,False,2,2,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-16485,resolved,under1h,39,69,7,45,8,1.564102564102564,23,2.652173913043478,0.34782608695652173,4,2,76,5:cd,25,0.19,early,6,1.08,True,5,5.0,2,1.2,True,1,False,False,3,3,False,False,False,N/A,0,0.0,0,0,0,0,0,0
astropy__astropy-7336,resolved,under15min,26,41,5,28,9,1.5,14,2.7857142857142856,0.3170731707317073,6,2,46,4:cd,14,0.19,early,2,1.0,False,4,3.33,3,1.5,False,2,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-13033,resolved,under1h,31,48,11,34,7,1.4193548387096775,14,3.0,0.2916666666666667,4,2,59,4:cd,15,0.51,mixed,10,1.14,True,6,4.33,6,1.83,True,1,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
sphinx-doc__sphinx-9602,unresolved,under1h,33,49,11,37,9,1.3333333333333333,12,3.6666666666666665,0.24489795918367346,6,2,60,2:cd,13,0.52,mixed,10,1.08,True,5,2.71,5,2.2,True,2,False,False,4,4,False,False,False,N/A,0,0.0,0,0,0,0,0,0
astropy__astropy-14096,resolved,under1h,21,36,4,25,8,1.5238095238095237,12,2.6666666666666665,0.3055555555555556,4,2,40,5:cd,12,0.19,early,2,1.0,False,5,5.0,1,1.0,True,0,False,False,2,2,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-13109,resolved,under15min,29,45,8,33,13,1.4482758620689655,14,2.357142857142857,0.3111111111111111,4,1,53,10:cd,13,0.33,early,6,1.0,False,4,2.4,5,2.0,True,1,False,True,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-14580,resolved,under15min,48,89,8,60,9,1.5833333333333333,29,2.8620689655172415,0.3146067415730337,5,2,97,5:cd,30,0.16,early,7,1.08,True,4,3.5,3,1.75,False,3,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
pydata__xarray-3095,resolved,under1h,59,93,17,63,9,1.4915254237288136,30,2.966666666666667,0.3118279569892473,6,2,110,3:cd,31,0.36,early,13,1.0,False,4,3.14,14,4.5,True,4,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-14315,unresolved,under15min,50,78,11,56,12,1.44,23,3.1739130434782608,0.28205128205128205,7,2,89,6:cd,23,0.2,early,5,1.07,True,4,3.6,5,2.5,False,4,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
matplotlib__matplotlib-24627,resolved,under1h,66,113,22,75,9,1.4848484848484849,33,3.0,0.30973451327433627,6,2,135,3:cd,39,0.37,early,20,1.0,False,4,3.12,17,5.5,True,1,False,False,6,5,False,False,False,"('localization',)",1,1.0,1,0,0,1,0,0
django__django-15315,resolved,under15min,56,104,10,63,11,1.6428571428571428,37,2.4324324324324325,0.36538461538461536,5,2,114,7:cd,41,0.17,early,10,1.0,False,6,5.33,3,1.5,True,0,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-13158,resolved,under1h,36,52,18,37,11,1.3888888888888888,15,2.8666666666666667,0.28846153846153844,5,2,70,7:cd,16,0.55,mixed,12,1.04,True,5,3.44,8,3.2,True,3,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
scikit-learn__scikit-learn-13439,resolved,under15min,53,97,13,62,8,1.5471698113207548,30,2.8333333333333335,0.36082474226804123,5,2,110,3:cd,35,0.17,early,8,1.0,False,4,3.14,6,2.75,True,1,False,False,2,2,False,False,False,N/A,0,0.0,0,0,0,0,0,0
sphinx-doc__sphinx-7590,unresolved,over4h,33,47,9,36,17,1.2424242424242424,9,3.5555555555555554,0.1702127659574468,9,2,56,9:cd,12,0.52,early,11,1.09,True,3,2.12,8,3.33,True,1,False,False,7,7,False,False,False,N/A,0,0.0,0,0,0,0,0,0
sympy__sympy-19495,unresolved,under15min,32,57,7,38,8,1.5625,19,2.789473684210526,0.3157894736842105,6,2,64,2:cd,20,0.31,early,8,1.12,True,4,3.5,3,1.75,False,2,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
pydata__xarray-3677,resolved,under1h,48,71,16,51,14,1.4375,23,3.5217391304347827,0.30985915492957744,9,2,87,3:cd,21,0.36,early,9,1.04,True,4,3.07,15,4.5,True,0,False,False,3,3,False,False,False,N/A,0,0.0,0,0,0,0,0,0
astropy__astropy-14182,unresolved,under1h,54,95,15,71,13,1.4074074074074074,24,3.6666666666666665,0.23157894736842105,7,2,110,7:cd,25,0.2,early,7,1.06,True,5,3.89,6,3.2,True,4,False,False,3,3,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-15916,resolved,under1h,62,119,15,80,12,1.7096774193548387,69,3.4782608695652173,0.3697478991596639,6,1,134,7:cd,40,0.38,early,23,1.24,True,5,4.58,10,3.17,True,1,False,False,3,3,False,False,False,N/A,0,0.0,0,0,0,0,0,0
sympy__sympy-15017,resolved,under15min,33,44,10,35,11,1.2424242424242424,9,4.111111111111111,0.20454545454545456,8,2,54,4:cd,10,0.49,early,12,1.1,True,5,4.83,5,2.2,False,1,False,False,7,5,False,False,False,"('localization',)",2,2.0,1,0,0,2,0,0
django__django-13346,resolved,under1h,27,30,13,28,20,1.037037037037037,2,6.0,0.06666666666666667,8,4,43,13:cd,3,0.74,mixed,4,1.05,True,6,4.57,4,2.33,True,2,False,False,3,2,False,False,False,N/A,1,1.0,1,0,1,0,0,0
django__django-16950,unresolved,under1h,111,185,40,129,11,1.4774774774774775,55,3.309090909090909,0.3027027027027027,7,2,225,3:cd,57,0.45,early,32,1.05,True,4,2.45,23,10.0,True,5,False,False,2,2,False,False,False,N/A,0,0.0,0,0,0,0,0,0
scikit-learn__scikit-learn-25973,resolved,under15min,39,53,10,40,16,1.3076923076923077,13,3.5384615384615383,0.24528301886792453,13,2,63,4:cd,14,0.41,early,10,1.0,False,4,2.43,7,3.5,True,2,False,False,5,5,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-16256,unresolved,under1h,52,80,15,57,15,1.4230769230769231,23,3.1739130434782608,0.3,10,2,95,6:cd,24,0.31,early,10,1.14,True,4,3.0,5,3.5,True,3,False,False,4,3,False,False,False,"('localization',)",1,1.0,1,1,0,0,0,0
django__django-13741,resolved,under15min,42,75,8,48,10,1.6428571428571428,28,2.4642857142857144,0.37333333333333335,4,2,83,7:cd,28,0.32,early,12,1.09,True,4,3.2,3,2.25,False,2,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
astropy__astropy-14539,resolved,under1h,54,101,19,67,9,1.537037037037037,30,2.966666666666667,0.33663366336633666,6,2,120,3:cd,35,0.22,early,9,1.0,False,5,2.5,6,2.2,True,2,False,False,3,3,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-16315,resolved,under1h,64,101,25,69,10,1.484375,32,3.0,0.31683168316831684,7,2,126,4:cd,33,0.47,early,20,1.04,True,3,2.39,16,8.33,True,8,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
sympy__sympy-20916,unresolved,under15min,34,47,11,35,11,1.3235294117647058,12,3.1666666666666665,0.2553191489361702,5,2,58,7:cd,13,0.27,early,5,1.0,False,6,4.75,4,1.83,True,2,False,False,2,2,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-15572,resolved,under15min,44,77,6,52,9,1.5909090909090908,27,2.888888888888889,0.35064935064935066,5,2,83,4:cd,26,0.15,early,6,1.2,True,4,3.33,2,1.75,False,2,False,True,4,4,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-11206,unresolved,under1h,43,88,6,57,7,1.6511627906976745,29,2.7241379310344827,0.32954545454545453,4,2,94,4:cd,32,0.13,early,6,1.09,True,5,5.0,1,1.0,True,1,False,True,5,5,False,False,False,N/A,0,0.0,0,0,0,0,0,0
