instance,resolution,debug_difficulty,node_count,exec_edge_count,hier_edge_count,step_count,longest_path,avg_out_degree,loop_count,avg_loop_length,backedge_fraction,max_loop_length,min_loop_length,edge_count,most_freq_node,most_freq_node_freq,loc_focus_ratio,loc_dominant_zone,loc_num_clusters,loc_avg_node_freq,repeated_view,max_view_depth,avg_view_depth,max_view_span,avg_view_span,scroll_behavior,num_deep_zooms_without_edit,back_and_forth_switch,zoom_out,patch_total,patch_success,flip_flop,repeat_failed_edit,abandonment,fail_to_success_patterns,fail_streak_max,fail_streak_avg,fail_streak_count,fail_type_not found,fail_type_no change,fail_type_multiple occurrences,fail_type_unknown,fail_type_invalid code
scikit-learn__scikit-learn-12973,resolved,under1h,13,14,4,15,10,1.0769230769230769,2,3.0,0.14285714285714285,4,2,18,7:python,2,0.53,early,1,1.0,False,4,3.5,2,1.25,True,0,False,False,2,2,False,False,False,N/A,0,0.0,0,0,0,0,0,0
sphinx-doc__sphinx-7454,unresolved,under15min,42,59,21,52,28,1.2619047619047619,24,7.0,0.1694915254237288,9,2,80,9:cd,8,0.35,early,9,1.31,True,3,2.42,8,4.67,False,12,False,True,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-15252,unresolved,under1h,42,59,11,60,16,1.4047619047619047,27,3.814814814814815,0.3050847457627119,8,2,70,9:python,15,0.25,early,3,1.0,False,3,2.5,7,4.0,False,5,False,False,24,20,True,True,False,N/A,1,1.0,4,0,4,0,0,0
astropy__astropy-14598,unresolved,under1h,19,53,4,54,9,1.368421052631579,8,2.375,0.660377358490566,5,1,57,17:str_replace_editor: str_replace,29,0.15,early,2,1.0,False,2,2.0,4,2.5,False,0,False,False,38,8,True,True,False,N/A,29,15.0,2,0,30,0,0,0
django__django-15851,resolved,under15min,10,12,3,11,8,1.1,2,2.5,0.16666666666666666,3,2,15,5:cd,2,0.46,early,2,1.0,False,3,2.5,2,1.33,False,1,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-15930,unresolved,under15min,51,103,9,104,21,1.4509803921568627,24,2.3333333333333335,0.36893203883495146,5,2,112,28:python,31,0.26,early,1,1.23,True,3,2.67,4,3.0,True,2,False,False,36,36,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-14608,resolved,under15min,15,17,2,18,11,1.1333333333333333,3,2.3333333333333335,0.17647058823529413,3,2,19,8:python,3,0.61,early,1,1.1,True,2,1.67,2,2.0,False,0,False,False,2,2,False,False,False,N/A,0,0.0,0,0,0,0,0,0
matplotlib__matplotlib-22865,unresolved,under1h,13,14,2,15,11,1.0769230769230769,2,2.0,0.14285714285714285,2,2,16,7:python,2,0.53,early,1,1.0,False,2,2.0,2,1.5,False,0,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-14500,unresolved,under1h,32,130,6,131,13,2.0625,99,3.6464646464646466,0.45384615384615384,6,2,136,8:python,35,0.79,mixed,27,3.59,True,4,3.25,2,1.75,False,3,False,False,0,0,False,False,False,N/A,0,0.0,0,0,0,0,0,0
scikit-learn__scikit-learn-13142,resolved,under15min,20,21,14,22,18,1.05,2,2.0,0.09523809523809523,2,2,35,16:python,2,0.77,mixed,1,1.0,False,4,4.0,10,3.75,True,2,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
scikit-learn__scikit-learn-14496,resolved,under15min,11,13,2,12,8,1.0909090909090908,2,3.0,0.15384615384615385,4,2,15,4:cd,2,0.36,early,2,1.0,False,3,3.0,1,1.0,False,0,False,False,2,1,False,False,False,N/A,1,1.0,1,0,0,1,0,0
sympy__sympy-17318,unresolved,under1h,52,125,16,126,14,1.5961538461538463,48,4.3125,0.312,9,2,141,6:python,37,0.37,mixed,38,2.56,True,4,3.03,40,11.0,True,0,False,False,42,38,True,True,False,"('localization',)",1,1.0,4,4,0,0,0,0
scikit-learn__scikit-learn-14087,unresolved,under1h,20,29,4,30,9,1.45,10,2.1,0.3448275862068966,3,2,33,7:python,10,0.27,early,1,1.0,False,4,4.0,2,1.25,False,0,False,False,10,10,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-15103,resolved,under1h,12,15,0,13,7,1.1666666666666667,3,3.0,0.2,4,2,15,4:cd,3,0.31,early,2,1.0,False,1,1.0,2,2.0,False,0,False,False,2,2,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-14238,resolved,under1h,21,33,1,27,11,1.2857142857142858,7,3.2857142857142856,0.21212121212121213,4,2,34,8:cd,7,0.21,early,1,1.0,False,2,2.0,1,1.0,False,0,False,False,2,2,False,False,False,N/A,0,0.0,0,0,0,0,0,0
sympy__sympy-23950,resolved,under1h,11,12,2,13,9,1.0909090909090908,2,2.0,0.16666666666666666,2,2,14,6:python,2,0.54,early,1,1.0,False,2,1.67,2,2.0,False,1,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
sympy__sympy-13878,unresolved,over4h,33,425,14,426,31,1.0606060606060606,3,3.3333333333333335,0.9247058823529412,5,1,439,28:str_replace_editor: view,393,0.99,mixed,4,15.04,True,4,3.98,393,101.5,True,1,False,True,4,3,False,False,False,N/A,1,1.0,1,1,0,0,0,0
sphinx-doc__sphinx-9673,unresolved,under1h,19,21,5,17,14,1.105263157894737,3,4.333333333333333,0.14285714285714285,5,4,26,11:str_replace_editor: create,3,0.32,early,2,1.0,False,3,2.75,3,2.0,False,3,False,True,8,6,False,False,False,N/A,2,2.0,1,1,0,0,1,0
django__django-16569,resolved,under15min,9,10,3,11,7,1.1111111111111112,2,2.0,0.2,2,2,13,5:python,2,0.55,early,1,1.0,False,4,4.0,1,1.0,False,0,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
scikit-learn__scikit-learn-25102,unresolved,under4h,25,29,2,30,13,1.16,5,4.2,0.1724137931034483,9,2,31,17:python,3,0.23,early,2,1.0,False,2,1.67,2,2.0,True,1,False,False,9,5,False,True,False,N/A,3,2.0,2,3,1,0,0,0
sympy__sympy-21847,resolved,under15min,12,13,4,14,9,1.0833333333333333,2,2.5,0.15384615384615385,3,2,17,7:python,2,0.57,early,1,1.0,False,2,2.0,4,2.5,False,0,False,False,2,2,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-15277,resolved,under15min,16,18,5,19,13,1.125,3,2.0,0.16666666666666666,2,2,23,9:python,2,0.53,early,1,1.0,False,3,2.67,3,2.0,False,2,False,False,3,3,False,False,False,N/A,0,0.0,0,0,0,0,0,0
pylint-dev__pylint-8898,unresolved,under4h,15,108,0,106,11,1.2,4,4.25,0.8425925925925926,6,1,108,12:str_replace_editor: str_replace,90,0.06,early,4,1.17,True,1,1.0,5,5.0,False,2,False,False,95,5,False,True,False,"('localization',)",89,45.0,2,90,0,0,0,0
psf__requests-2317,resolved,under15min,18,20,10,21,11,1.1111111111111112,3,4.666666666666667,0.15,7,2,30,5:python,3,0.62,early,2,1.0,False,3,2.75,6,3.67,True,2,False,False,2,2,False,False,False,N/A,0,0.0,0,0,0,0,0,0
matplotlib__matplotlib-23412,resolved,under1h,16,17,2,18,12,1.0625,2,3.0,0.11764705882352941,4,2,19,8:python,2,0.61,early,1,1.0,False,2,1.67,2,2.0,False,1,False,False,2,2,False,False,False,N/A,0,0.0,0,0,0,0,0,0
sympy__sympy-16792,unresolved,under1h,36,96,19,97,20,1.3611111111111112,17,3.823529411764706,0.625,6,1,115,23:str_replace_editor: view,50,0.78,mixed,8,3.3,True,6,4.54,52,11.5,True,4,False,True,5,3,False,True,False,"('localization',)",1,1.0,2,0,2,0,0,0
sympy__sympy-12481,resolved,under15min,18,20,5,21,14,1.1111111111111112,3,2.3333333333333335,0.15,3,2,25,4:grep,2,0.67,early,1,1.08,True,2,2.0,5,3.0,True,0,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
sympy__sympy-12096,resolved,under15min,14,15,3,16,11,1.0714285714285714,2,3.0,0.13333333333333333,4,2,18,8:python,2,0.62,early,2,1.0,False,3,2.5,2,1.67,True,1,False,False,2,1,False,False,False,"('localization',)",1,1.0,1,1,0,0,0,0
sympy__sympy-24066,unresolved,under1h,12,15,0,16,8,1.25,4,2.0,0.26666666666666666,2,2,15,4:python,3,0.31,early,1,1.0,False,1,1.0,2,2.0,False,1,False,False,2,2,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-13794,unresolved,under15min,19,26,1,27,10,1.368421052631579,8,2.875,0.2692307692307692,5,2,27,6:python,5,0.44,early,2,1.33,True,2,1.67,2,2.0,True,1,False,False,2,2,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-16901,resolved,under1h,64,173,16,174,43,1.171875,12,2.6666666666666665,0.6358381502890174,8,1,189,62:str_replace_editor: create,100,0.11,early,1,1.0,False,4,3.62,8,4.25,False,12,False,True,130,130,True,False,False,N/A,0,0.0,0,0,0,0,0,0
pydata__xarray-4094,resolved,under15min,22,29,2,30,14,1.3181818181818181,8,2.0,0.27586206896551724,2,2,31,9:python,7,0.33,early,1,1.0,False,2,1.5,3,2.5,True,1,False,False,7,7,False,False,False,N/A,0,0.0,0,0,0,0,0,0
matplotlib__matplotlib-23299,unresolved,under1h,25,28,5,29,18,1.12,4,2.75,0.14285714285714285,3,2,33,10:python,4,0.48,early,3,1.0,False,3,1.83,4,2.67,True,2,False,False,3,3,False,False,False,N/A,0,0.0,0,0,0,0,0,0
scikit-learn__scikit-learn-10908,unresolved,under1h,12,13,5,14,10,1.0833333333333333,2,2.0,0.15384615384615385,2,2,18,8:python,2,0.64,middle,1,1.0,False,4,4.0,3,1.5,False,0,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-16485,unresolved,under1h,20,26,9,23,16,1.15,4,2.75,0.15384615384615385,3,2,35,13:cd,4,0.52,early,2,1.0,False,3,2.12,8,3.33,True,0,False,True,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
astropy__astropy-7336,resolved,under15min,8,10,1,9,6,1.125,2,2.5,0.2,3,2,11,3:cd,2,0.18,early,1,1.0,False,2,2.0,1,1.0,False,0,False,False,2,2,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-13033,resolved,under1h,30,43,7,37,14,1.2333333333333334,8,4.75,0.18604651162790697,6,2,50,9:cd,7,0.66,mixed,7,1.21,True,3,2.83,5,3.0,True,1,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
sphinx-doc__sphinx-9602,unresolved,under1h,32,33,23,31,27,1.03125,2,10.5,0.06060606060606061,18,3,56,10:cd,3,0.79,mixed,3,1.0,False,3,2.61,12,8.0,False,18,False,False,2,2,False,False,False,N/A,0,0.0,0,0,0,0,0,0
astropy__astropy-14096,resolved,under1h,9,11,1,12,6,1.2222222222222223,3,2.0,0.2727272727272727,2,2,12,4:python,3,0.42,early,1,1.0,False,2,2.0,1,1.0,False,0,False,False,2,2,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-13109,resolved,under15min,19,27,3,28,9,1.4210526315789473,9,2.2222222222222223,0.3333333333333333,4,2,30,6:python,9,0.82,mixed,1,1.44,True,4,4.0,1,1.0,False,0,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-14580,unresolved,under15min,15,30,1,22,6,1.5333333333333334,9,3.111111111111111,0.3,4,3,31,3:cd,9,0.48,mixed,7,1.5,True,2,2.0,1,1.0,False,0,False,False,2,2,False,False,False,N/A,0,0.0,0,0,0,0,0,0
pydata__xarray-3095,unresolved,under1h,55,68,13,69,20,1.2181818181818183,13,4.846153846153846,0.19117647058823528,9,3,81,12:python,13,0.38,early,6,1.08,True,3,2.4,11,6.33,True,0,False,False,30,30,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-14315,unresolved,under15min,10,12,0,11,7,1.1,2,3.0,0.16666666666666666,4,2,12,4:cd,2,0.46,early,2,1.0,False,1,1.0,2,2.0,False,1,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
matplotlib__matplotlib-24627,unresolved,under1h,13,14,3,15,11,1.0769230769230769,2,2.0,0.14285714285714285,2,2,17,9:python,2,0.67,early,1,1.0,False,2,2.0,3,2.5,False,1,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-15315,unresolved,under15min,27,38,2,39,8,1.4074074074074074,12,2.6666666666666665,0.3157894736842105,4,2,40,5:python,12,0.28,early,2,1.22,True,2,2.0,2,1.5,False,0,False,False,15,14,False,False,False,"('localization',)",1,1.0,1,1,0,0,0,0
django__django-13158,unresolved,under1h,25,33,5,34,14,1.32,9,2.6666666666666665,0.2727272727272727,7,2,38,8:python,7,0.5,early,1,1.31,True,4,3.67,2,1.5,True,1,False,True,9,9,True,False,False,N/A,0,0.0,0,0,0,0,0,0
scikit-learn__scikit-learn-13439,resolved,under15min,11,12,0,13,9,1.0909090909090908,2,2.0,0.16666666666666666,2,2,12,3:python,2,0.31,early,1,1.0,False,1,1.0,1,1.0,False,0,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
sphinx-doc__sphinx-7590,unresolved,over4h,48,60,127,55,35,1.1458333333333333,8,4.75,0.13333333333333333,13,2,187,7:cd,6,0.72,mixed,8,1.13,True,3,1.92,16,9.67,True,2,False,True,4,3,False,False,False,"('localization',)",1,1.0,1,1,0,0,0,0
sympy__sympy-19495,unresolved,under15min,15,19,2,20,10,1.2666666666666666,5,2.0,0.2631578947368421,2,2,21,8:python,5,0.55,early,1,1.1,True,2,1.67,3,2.5,False,2,False,False,2,2,False,False,False,N/A,0,0.0,0,0,0,0,0,0
pydata__xarray-3677,resolved,under1h,19,23,8,24,14,1.2105263157894737,5,2.6,0.21739130434782608,4,2,31,9:python,3,0.5,early,2,1.0,False,3,3.0,6,3.0,True,1,False,False,3,3,False,False,False,N/A,0,0.0,0,0,0,0,0,0
astropy__astropy-14182,unresolved,under1h,17,50,3,51,7,1.5294117647058822,10,1.9,0.68,2,1,53,15:str_replace_editor: str_replace,26,0.12,early,1,1.0,False,3,3.0,2,1.33,False,1,False,False,35,9,True,True,False,N/A,26,26.0,1,0,26,0,0,0
django__django-15916,unresolved,under1h,28,44,2,45,8,1.5,15,2.3333333333333335,0.36363636363636365,4,2,46,6:python,13,0.33,early,2,1.36,True,2,2.0,3,2.0,True,0,False,False,3,3,False,False,False,N/A,0,0.0,0,0,0,0,0,0
sympy__sympy-15017,unresolved,under15min,8,10,0,10,5,1.25,3,2.0,0.3,2,2,10,3:python,3,0.45,early,1,1.25,True,1,1.0,1,1.0,False,0,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-13346,unresolved,under1h,36,104,4,105,11,1.6111111111111112,23,2.217391304347826,0.4423076923076923,6,2,108,6:python,47,0.07,early,1,1.0,False,3,2.67,2,1.67,False,2,False,False,43,43,True,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-16950,unresolved,under1h,46,103,9,104,15,1.5869565217391304,28,2.0714285714285716,0.4174757281553398,3,2,112,13:python,27,0.99,mixed,1,2.29,True,3,2.43,6,3.33,False,6,False,False,0,0,False,False,False,N/A,0,0.0,0,0,0,0,0,0
scikit-learn__scikit-learn-25973,resolved,under15min,11,16,0,13,6,1.2727272727272727,4,2.75,0.25,3,2,16,3:cd,4,0.24,early,2,1.0,False,1,1.0,1,1.0,False,0,False,False,2,2,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-16256,unresolved,under1h,42,174,26,168,33,1.1666666666666667,8,6.0,0.06896551724137931,24,3,200,4:cd,7,0.93,mixed,9,4.53,True,2,2.0,147,74.0,True,0,False,False,4,3,False,False,False,N/A,1,1.0,1,1,0,0,0,0
django__django-13741,resolved,under15min,17,33,2,25,7,1.4705882352941178,9,3.0,0.2727272727272727,4,2,35,4:cd,9,0.56,mixed,9,1.58,True,3,3.0,1,1.0,False,0,False,False,2,2,False,False,False,N/A,0,0.0,0,0,0,0,0,0
astropy__astropy-14539,resolved,under1h,17,25,3,20,10,1.2941176470588236,6,3.0,0.24,3,3,28,8:cd,6,0.35,early,2,1.0,False,2,1.75,3,2.5,True,1,False,False,3,3,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-16315,unresolved,under1h,32,33,5,34,29,1.03125,2,2.0,0.06060606060606061,2,2,38,26:python,2,0.82,mixed,2,1.04,True,2,1.38,10,7.5,False,10,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
sympy__sympy-20916,unresolved,under15min,20,202,5,203,12,1.3,7,2.0,0.905940594059406,4,1,207,18:str_replace_editor: str_replace,178,0.04,early,2,1.0,False,3,3.0,4,2.0,False,3,False,False,188,7,True,True,False,N/A,178,60.33,3,0,178,0,3,0
django__django-15572,resolved,under15min,9,12,0,10,6,1.2222222222222223,3,3.3333333333333335,0.25,4,3,12,3:cd,3,0.31,early,2,1.0,False,1,1.0,1,1.0,False,0,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-11206,unresolved,under1h,11,19,0,15,6,1.3636363636363635,5,2.8,0.2631578947368421,3,2,19,3:cd,5,0.3,early,3,1.2,True,1,1.0,1,1.0,False,0,False,False,2,2,False,False,False,N/A,0,0.0,0,0,0,0,0,0
sphinx-doc__sphinx-8265,unresolved,under1h,38,548,20,288,22,1.1842105263157894,8,3.5,0.46897810218978103,10,2,568,28:cd,257,0.51,mixed,262,10.0,True,4,3.0,8,5.0,False,10,False,True,2,2,False,False,False,N/A,0,0.0,0,0,0,0,0,0
